source_table_index,PREFIX,VARIABLE_NAME,DESCRIPTION,LOCATION_CODE,SCOPE
30,SA_01_,PCSTAT_CERTIFICATION_X,By checking this box; I certify that the organization is not controlled directly or indirectly by one or more disqualified persons other than foundation managers and other than one or more publicly supported organizations described in section 509(a)(1) or section 509(a)(2) (see SA-FORM-VERSION-2013-PART-01),SCHED-A-PART-01-LINE-11E,PZ
30,SA_01_,PCSTAT_CONTR_PERS_X,A person who controls; alone or together with persons in (ii) and (iii) below; the governing body of the supported organization? Y or N (see SA-FORM-VERSION-2013-PART-01),SCHED-A-PART-01-LINE-11G-I,PZ
30,SA_01_,PCSTAT_CONTR_FAM_PARTY_X,A family member of a party described in (i) above? Y or N (see SA-FORM-VERSION-2013-PART-01),SCHED-A-PART-01-LINE-11G-II,PZ
30,SA_01_,PCSTAT_CONTR_35PCT_CE_X,A 35% controlled entity of a person described in (i) or (ii) above? Y or N (see SA-FORM-VERSION-2013-PART-01),SCHED-A-PART-01-LINE-11G-III,PZ
30,SA_01_,PCSTAT_SUPPORT_ORG_X,Supporting organization 509(a)(3),SCHED-A-PART-01-LINE-12,PZ
30,SA_01_,PCSTAT_SUPPORT_T1_X,Supporting organization 509(a)(3) - Type 1,SCHED-A-PART-01-LINE-12A,PZ
30,SA_01_,PCSTAT_SUPPORT_T2_X,Supporting organization 509(a)(3) - Type 2,SCHED-A-PART-01-LINE-12B,PZ
30,SA_01_,PCSTAT_SUPPORT_T3_FUNC_X,Supporting organization 509(a)(3) - Type 3 functionally integrated,SCHED-A-PART-01-LINE-12C,PZ
30,SA_01_,PCSTAT_SUPPORT_T3_NOFUNC_X,Supporting organization 509(a)(3) - Type 3 Non-functionally integrated,SCHED-A-PART-01-LINE-12D,PZ
30,SA_01_,PCSTAT_DETERMIN_IRS_X,Does the organization have a written determination from the IRS that it is a Type I; Type II or Type III supporting organization?,SCHED-A-PART-01-LINE-12E,PZ
30,SA_01_,PCSTAT_SUPPORT_ORG_NUM,Number of supported organizations,SCHED-A-PART-01-LINE-12F,PZ
30,SA_01_,PCSTAT_ORG_AMT_SUPPORT_TOT,Sum of amounts of support,SCHED-A-PART-01-LINE-12G-COL-V-TOT,PZ
30,SA_01_,PCSTAT_ORG_AMT_OTH_TOT,Sum of amounts of other support,SCHED-A-PART-01-LINE-12G-COL-VI-TOT,PZ
31,SA_01_,PCSTAT_ORG_NOTIFIED_X,Did you notify the organization in (i) of your support? (see SA-FORM-VERSION-2013-PART-01),SCHED-A-PART-01-LINE-11H-COL-V,PZ
31,SA_01_,PCSTAT_ORG_ORGANIZED_US_X,(see SA-FORM-VERSION-2013-PART-01),SCHED-A-PART-01-LINE-11H-COL-VI,PZ
31,SA_01_,PCSTAT_ORG_NAME_L1,Name - BusinessNameLine1,SCHED-A-PART-01-LINE-12G-COL-I,PZ
31,SA_01_,PCSTAT_ORG_NAME_L2,Name - BusinessNameLine2,SCHED-A-PART-01-LINE-12G-COL-I,PZ
31,SA_01_,PCSTAT_ORG_EIN,EIN of supported organization,SCHED-A-PART-01-LINE-12G-COL-II,PZ
31,SA_01_,PCSTAT_ORG_TYPE,Type of organization,SCHED-A-PART-01-LINE-12G-COL-III,PZ
31,SA_01_,PCSTAT_ORG_DOC_LISTED_X,Is the supported organization listed in your governing documents?,SCHED-A-PART-01-LINE-12G-COL-IV,PZ
31,SA_01_,PCSTAT_ORG_AMT_SUPPORT,Amount of support,SCHED-A-PART-01-LINE-12G-COL-V,PZ
31,SA_01_,PCSTAT_ORG_AMT_OTH,Estimated value of diversion,SCHED-A-PART-01-LINE-12G-COL-VI,PZ
32,SA_02_,PUB_GIFT_GRANT_CONTR_CY_M4,Current tax year minus four years,SCHED-A-PART-02-SECTION-A-LINE-01-COL-A,PZ
32,SA_02_,PUB_GIFT_GRANT_CONTR_CY_M3,Current tax year minus three years,SCHED-A-PART-02-SECTION-A-LINE-01-COL-B,PZ
32,SA_02_,PUB_GIFT_GRANT_CONTR_CY_M2,Current tax year minus two years,SCHED-A-PART-02-SECTION-A-LINE-01-COL-C,PZ
32,SA_02_,PUB_GIFT_GRANT_CONTR_CY_M1,Current tax year minus one year,SCHED-A-PART-02-SECTION-A-LINE-01-COL-D,PZ
32,SA_02_,PUB_GIFT_GRANT_CONTR_CY,Current tax year,SCHED-A-PART-02-SECTION-A-LINE-01-COL-E,PZ
32,SA_02_,PUB_GIFT_GRANT_CONTR_TOT,Gifts Grants Contrib Received - Total,SCHED-A-PART-02-SECTION-A-LINE-01-COL-F,PZ
32,SA_02_,PUB_TAXREV_LEVIED_CY_M4,Current tax year minus four years,SCHED-A-PART-02-SECTION-A-LINE-02-COL-A,PZ
32,SA_02_,PUB_TAXREV_LEVIED_CY_M3,Current tax year minus three years,SCHED-A-PART-02-SECTION-A-LINE-02-COL-B,PZ
32,SA_02_,PUB_TAXREV_LEVIED_CY_M2,Current tax year minus two years,SCHED-A-PART-02-SECTION-A-LINE-02-COL-C,PZ
32,SA_02_,PUB_TAXREV_LEVIED_CY_M1,Current tax year minus one year,SCHED-A-PART-02-SECTION-A-LINE-02-COL-D,PZ
32,SA_02_,PUB_TAXREV_LEVIED_CY,Current tax year,SCHED-A-PART-02-SECTION-A-LINE-02-COL-E,PZ
32,SA_02_,PUB_TAXREV_LEVIED_TOT,Tax Revenues Levied For Org Benefit - Total,SCHED-A-PART-02-SECTION-A-LINE-02-COL-F,PZ
32,SA_02_,PUB_VALUE_SVC_GOVT_CY_M4,Current tax year minus four years,SCHED-A-PART-02-SECTION-A-LINE-03-COL-A,PZ
32,SA_02_,PUB_VALUE_SVC_GOVT_CY_M3,Current tax year minus three years,SCHED-A-PART-02-SECTION-A-LINE-03-COL-B,PZ
32,SA_02_,PUB_VALUE_SVC_GOVT_CY_M2,Current tax year minus two years,SCHED-A-PART-02-SECTION-A-LINE-03-COL-C,PZ
32,SA_02_,PUB_VALUE_SVC_GOVT_CY_M1,Current tax year minus one year,SCHED-A-PART-02-SECTION-A-LINE-03-COL-D,PZ
32,SA_02_,PUB_VALUE_SVC_GOVT_CY,Current tax year,SCHED-A-PART-02-SECTION-A-LINE-03-COL-E,PZ
32,SA_02_,PUB_VALUE_SVC_GOVT_TOT,Value Srvc Fclts Furnished By Govt - Total,SCHED-A-PART-02-SECTION-A-LINE-03-COL-F,PZ
32,SA_02_,PUB_TOT_L123_CY_M4,Current tax year minus four years,SCHED-A-PART-02-SECTION-A-LINE-04-COL-A,PZ
32,SA_02_,PUB_TOT_L123_CY_M3,Current tax year minus three years,SCHED-A-PART-02-SECTION-A-LINE-04-COL-B,PZ
32,SA_02_,PUB_TOT_L123_CY_M2,Current tax year minus two years,SCHED-A-PART-02-SECTION-A-LINE-04-COL-C,PZ
32,SA_02_,PUB_TOT_L123_CY_M1,Current tax year minus one year,SCHED-A-PART-02-SECTION-A-LINE-04-COL-D,PZ
32,SA_02_,PUB_TOT_L123_CY,Current tax year,SCHED-A-PART-02-SECTION-A-LINE-04-COL-E,PZ
32,SA_02_,PUB_TOT_L123_TOT,Total - Total - Total,SCHED-A-PART-02-SECTION-A-LINE-04-COL-F,PZ
32,SA_02_,PUB_CONTR_SBST_TOT,Amounts from substantial contributors total,SCHED-A-PART-02-SECTION-A-LINE-05-COL-F,PZ
32,SA_02_,PUB_SUPPORT_TOT,Public Support Total,SCHED-A-PART-02-SECTION-A-LINE-06-COL-F,PZ
32,SA_02_,TOT_AMT_L4_CY_M4,Current tax year minus four years,SCHED-A-PART-02-SECTION-B-LINE-07-COL-A,PZ
32,SA_02_,TOT_AMT_L4_CY_M3,Current tax year minus three years,SCHED-A-PART-02-SECTION-B-LINE-07-COL-B,PZ
32,SA_02_,TOT_AMT_L4_CY_M2,Current tax year minus two years,SCHED-A-PART-02-SECTION-B-LINE-07-COL-C,PZ
32,SA_02_,TOT_AMT_L4_CY_M1,Current tax year minus one year,SCHED-A-PART-02-SECTION-B-LINE-07-COL-D,PZ
32,SA_02_,TOT_AMT_L4_CY,Current tax year,SCHED-A-PART-02-SECTION-B-LINE-07-COL-E,PZ
32,SA_02_,TOT_AMT_L4_CY_TOT,Amounts From Line4 - Total,SCHED-A-PART-02-SECTION-B-LINE-07-COL-F,PZ
32,SA_02_,TOT_INCOME_GRO_CY_M4,Current tax year minus four years,SCHED-A-PART-02-SECTION-B-LINE-08-COL-A,PZ
32,SA_02_,TOT_INCOME_GRO_CY_M3,Current tax year minus three years,SCHED-A-PART-02-SECTION-B-LINE-08-COL-B,PZ
32,SA_02_,TOT_INCOME_GRO_CY_M2,Current tax year minus two years,SCHED-A-PART-02-SECTION-B-LINE-08-COL-C,PZ
32,SA_02_,TOT_INCOME_GRO_CY_M1,Current tax year minus one year,SCHED-A-PART-02-SECTION-B-LINE-08-COL-D,PZ
32,SA_02_,TOT_INCOME_GRO_CY,Current tax year,SCHED-A-PART-02-SECTION-B-LINE-08-COL-E,PZ
32,SA_02_,TOT_INCOME_GRO_TOT,Gross Investment Income - Total,SCHED-A-PART-02-SECTION-B-LINE-08-COL-F,PZ
32,SA_02_,TOT_INCOME_NET_UBIZ_CY_M4,Current tax year minus four years,SCHED-A-PART-02-SECTION-B-LINE-09-COL-A,PZ
32,SA_02_,TOT_INCOME_NET_UBIZ_CY_M3,Current tax year minus three years,SCHED-A-PART-02-SECTION-B-LINE-09-COL-B,PZ
32,SA_02_,TOT_INCOME_NET_UBIZ_CY_M2,Current tax year minus two years,SCHED-A-PART-02-SECTION-B-LINE-09-COL-C,PZ
32,SA_02_,TOT_INCOME_NET_UBIZ_CY_M1,Current tax year minus one year,SCHED-A-PART-02-SECTION-B-LINE-09-COL-D,PZ
32,SA_02_,TOT_INCOME_NET_UBIZ_CY,Current tax year,SCHED-A-PART-02-SECTION-B-LINE-09-COL-E,PZ
32,SA_02_,TOT_INCOME_NET_UBIZ_TOT,Net UBI - Total,SCHED-A-PART-02-SECTION-B-LINE-09-COL-F,PZ
32,SA_02_,TOT_INCOME_OTH_CY_M4,Current tax year minus four years,SCHED-A-PART-02-SECTION-B-LINE-10-COL-A,PZ
32,SA_02_,TOT_INCOME_OTH_CY_M3,Current tax year minus three years,SCHED-A-PART-02-SECTION-B-LINE-10-COL-B,PZ
32,SA_02_,TOT_INCOME_OTH_CY_M2,Current tax year minus two years,SCHED-A-PART-02-SECTION-B-LINE-10-COL-C,PZ
32,SA_02_,TOT_INCOME_OTH_CY_M1,Current tax year minus one year,SCHED-A-PART-02-SECTION-B-LINE-10-COL-D,PZ
32,SA_02_,TOT_INCOME_OTH_CY,Current tax year,SCHED-A-PART-02-SECTION-B-LINE-10-COL-E,PZ
32,SA_02_,TOT_INCOME_OTH_TOT,Other Income - Total,SCHED-A-PART-02-SECTION-B-LINE-10-COL-F,PZ
32,SA_02_,TOT_SUPPORT_TOT,Form990 Schedule APart II - Total support,SCHED-A-PART-02-SECTION-B-LINE-11-COL-F,PZ
32,SA_02_,TOT_GRO_RCPT_RLTD_ACTS,Gross receipts from admissions; merchandise sold or services performed; or furnishing of facilities in any activity that is related to the organization’s tax-exempt purpose,SCHED-A-PART-02-SECTION-B-LINE-12,PZ
32,SA_02_,TOT_FIRST_5Y_X,First five years,SCHED-A-PART-02-SECTION-B-LINE-13,PZ
32,SA_02_,PCT_PUB_SUPPORT_CY,Public support percentage (line 6 column (f) divided by line 12 column (f),SCHED-A-PART-02-SECTION-C-LINE-14,PZ
32,SA_02_,PCT_PUB_SUPPORT_PY,Public support percentage from prior year’s Schedule A; Part II; line 14,SCHED-A-PART-02-SECTION-C-LINE-15,PZ
32,SA_02_,PCT_33_SUPPORT_TEST_CY_X,Thirty three and one third test for the current year,SCHED-A-PART-02-SECTION-C-LINE-16A,PZ
32,SA_02_,PCT_33_SUPPORT_TEST_PY_X,Thirty three and one third test for the prior year,SCHED-A-PART-02-SECTION-C-LINE-16B,PZ
32,SA_02_,PCT_10_SUPPORT_TEST_CY_X,Ten percent facts and circumstances test for the current year,SCHED-A-PART-02-SECTION-C-LINE-17A,PZ
32,SA_02_,PCT_10_SUPPORT_TEST_PY_X,Ten percent facts and circumstances test for the prior year,SCHED-A-PART-02-SECTION-C-LINE-17B,PZ
32,SA_02_,PCT_PRIVATE_FOUNDATION_X,If the organization did not check a box on line 13; 16a; 16b; 17a or 17b; check this box and see instructions,SCHED-A-PART-02-SECTION-C-LINE-18,PZ
33,SA_03_,PUB_GIFT_GRANT_CONTR_CY_M4,Current tax year minus four years,SCHED-A-PART-03-SECTION-A-LINE-01-COL-A,PZ
33,SA_03_,PUB_GIFT_GRANT_CONTR_CY_M3,Current tax year minus three years,SCHED-A-PART-03-SECTION-A-LINE-01-COL-B,PZ
33,SA_03_,PUB_GIFT_GRANT_CONTR_CY_M2,Current tax year minus two years,SCHED-A-PART-03-SECTION-A-LINE-01-COL-C,PZ
33,SA_03_,PUB_GIFT_GRANT_CONTR_CY_M1,Current tax year minus one year,SCHED-A-PART-03-SECTION-A-LINE-01-COL-D,PZ
33,SA_03_,PUB_GIFT_GRANT_CONTR_CY,Current tax year,SCHED-A-PART-03-SECTION-A-LINE-01-COL-E,PZ
33,SA_03_,PUB_GIFT_GRANT_CONTR_TOT,Gifts Grants Contrib Received - Total,SCHED-A-PART-03-SECTION-A-LINE-01-COL-F,PZ
33,SA_03_,PUB_GRO_RCPT_ADM_CY_M4,Current tax year minus four years,SCHED-A-PART-03-SECTION-A-LINE-02-COL-A,PZ
33,SA_03_,PUB_GRO_RCPT_ADM_CY_M3,Current tax year minus three years,SCHED-A-PART-03-SECTION-A-LINE-02-COL-B,PZ
33,SA_03_,PUB_GRO_RCPT_ADM_CY_M2,Current tax year minus two years,SCHED-A-PART-03-SECTION-A-LINE-02-COL-C,PZ
33,SA_03_,PUB_GRO_RCPT_ADM_CY_M1,Current tax year minus one year,SCHED-A-PART-03-SECTION-A-LINE-02-COL-D,PZ
33,SA_03_,PUB_GRO_RCPT_ADM_CY,Current tax year,SCHED-A-PART-03-SECTION-A-LINE-02-COL-E,PZ
33,SA_03_,PUB_GRO_RCPT_ADM_TOT,Gross Receipts From Admissions - Total,SCHED-A-PART-03-SECTION-A-LINE-02-COL-F,PZ
33,SA_03_,PUB_GRO_RCPT_NONUBIZ_CY_M4,Current tax year minus four years,SCHED-A-PART-03-SECTION-A-LINE-03-COL-A,PZ
33,SA_03_,PUB_GRO_RCPT_NONUBIZ_CY_M3,Current tax year minus three years,SCHED-A-PART-03-SECTION-A-LINE-03-COL-B,PZ
33,SA_03_,PUB_GRO_RCPT_NONUBIZ_CY_M2,Current tax year minus two years,SCHED-A-PART-03-SECTION-A-LINE-03-COL-C,PZ
33,SA_03_,PUB_GRO_RCPT_NONUBIZ_CY_M1,Current tax year minus one year,SCHED-A-PART-03-SECTION-A-LINE-03-COL-D,PZ
33,SA_03_,PUB_GRO_RCPT_NONUBIZ_CY,Current tax year,SCHED-A-PART-03-SECTION-A-LINE-03-COL-E,PZ
33,SA_03_,PUB_GRO_RCPT_NONUBIZ_TOT,Gross Receipts From Non UBI - Total,SCHED-A-PART-03-SECTION-A-LINE-03-COL-F,PZ
33,SA_03_,PUB_TAXREV_LEVIED_CY_M4,Current tax year minus four years,SCHED-A-PART-03-SECTION-A-LINE-04-COL-A,PZ
33,SA_03_,PUB_TAXREV_LEVIED_CY_M3,Current tax year minus three years,SCHED-A-PART-03-SECTION-A-LINE-04-COL-B,PZ
33,SA_03_,PUB_TAXREV_LEVIED_CY_M2,Current tax year minus two years,SCHED-A-PART-03-SECTION-A-LINE-04-COL-C,PZ
33,SA_03_,PUB_TAXREV_LEVIED_CY_M1,Current tax year minus one year,SCHED-A-PART-03-SECTION-A-LINE-04-COL-D,PZ
33,SA_03_,PUB_TAXREV_LEVIED_CY,Current tax year,SCHED-A-PART-03-SECTION-A-LINE-04-COL-E,PZ
33,SA_03_,PUB_TAXREV_LEVIED_TOT,Tax Revenues Levied For Org Benefit - Total,SCHED-A-PART-03-SECTION-A-LINE-04-COL-F,PZ
33,SA_03_,PUB_VALUE_SVC_GOVT_CY_M4,Current tax year minus four years,SCHED-A-PART-03-SECTION-A-LINE-05-COL-A,PZ
33,SA_03_,PUB_VALUE_SVC_GOVT_CY_M3,Current tax year minus three years,SCHED-A-PART-03-SECTION-A-LINE-05-COL-B,PZ
33,SA_03_,PUB_VALUE_SVC_GOVT_CY_M2,Current tax year minus two years,SCHED-A-PART-03-SECTION-A-LINE-05-COL-C,PZ
33,SA_03_,PUB_VALUE_SVC_GOVT_CY_M1,Current tax year minus one year,SCHED-A-PART-03-SECTION-A-LINE-05-COL-D,PZ
33,SA_03_,PUB_VALUE_SVC_GOVT_CY,Current tax year,SCHED-A-PART-03-SECTION-A-LINE-05-COL-E,PZ
33,SA_03_,PUB_VALUE_SVC_GOVT_TOT,Value Of Svcs Fclts Furnishd By Govt - Total,SCHED-A-PART-03-SECTION-A-LINE-05-COL-F,PZ
33,SA_03_,PUB_TOT_L1_5_CY_M4,Current tax year minus four years,SCHED-A-PART-03-SECTION-A-LINE-06-COL-A,PZ
33,SA_03_,PUB_TOT_L1_5_CY_M3,Current tax year minus three years,SCHED-A-PART-03-SECTION-A-LINE-06-COL-B,PZ
33,SA_03_,PUB_TOT_L1_5_CY_M2,Current tax year minus two years,SCHED-A-PART-03-SECTION-A-LINE-06-COL-C,PZ
33,SA_03_,PUB_TOT_L1_5_CY_M1,Current tax year minus one year,SCHED-A-PART-03-SECTION-A-LINE-06-COL-D,PZ
33,SA_03_,PUB_TOT_L1_5_CY,Current tax year,SCHED-A-PART-03-SECTION-A-LINE-06-COL-E,PZ
33,SA_03_,PUB_TOT_L1_5_TOT,Total - Total - Total,SCHED-A-PART-03-SECTION-A-LINE-06-COL-F,PZ
33,SA_03_,PUB_AMT_PERS_DSQ_CY_M4,Current tax year minus four years,SCHED-A-PART-03-SECTION-A-LINE-07A-COL-A,PZ
33,SA_03_,PUB_AMT_PERS_DSQ_CY_M3,Current tax year minus three years,SCHED-A-PART-03-SECTION-A-LINE-07A-COL-B,PZ
33,SA_03_,PUB_AMT_PERS_DSQ_CY_M2,Current tax year minus two years,SCHED-A-PART-03-SECTION-A-LINE-07A-COL-C,PZ
33,SA_03_,PUB_AMT_PERS_DSQ_CY_M1,Current tax year minus one year,SCHED-A-PART-03-SECTION-A-LINE-07A-COL-D,PZ
33,SA_03_,PUB_AMT_PERS_DSQ_CY,Current tax year,SCHED-A-PART-03-SECTION-A-LINE-07A-COL-E,PZ
33,SA_03_,PUB_AMT_PERS_DSQ_TOT,Amounts Rcvd Dsqlfy Person Grp - Total,SCHED-A-PART-03-SECTION-A-LINE-07A-COL-F,PZ
33,SA_03_,PUB_AMT_CONTR_SBST_CY_M4,Current tax year minus four years,SCHED-A-PART-03-SECTION-A-LINE-07B-COL-A,PZ
33,SA_03_,PUB_AMT_CONTR_SBST_CY_M3,Current tax year minus three years,SCHED-A-PART-03-SECTION-A-LINE-07B-COL-B,PZ
33,SA_03_,PUB_AMT_CONTR_SBST_CY_M2,Current tax year minus two years,SCHED-A-PART-03-SECTION-A-LINE-07B-COL-C,PZ
33,SA_03_,PUB_AMT_CONTR_SBST_CY_M1,Current tax year minus one year,SCHED-A-PART-03-SECTION-A-LINE-07B-COL-D,PZ
33,SA_03_,PUB_AMT_CONTR_SBST_CY,Current tax year,SCHED-A-PART-03-SECTION-A-LINE-07B-COL-E,PZ
33,SA_03_,PUB_AMT_CONTR_SBST_TOT,Amts From Subst Contributors - Total,SCHED-A-PART-03-SECTION-A-LINE-07B-COL-F,PZ
33,SA_03_,PUB_ADD_L7AB_CY_M4,Current tax year minus four years,SCHED-A-PART-03-SECTION-A-LINE-07C-COL-A,PZ
33,SA_03_,PUB_ADD_L7AB_CY_M3,Current tax year minus three years,SCHED-A-PART-03-SECTION-A-LINE-07C-COL-B,PZ
33,SA_03_,PUB_ADD_L7AB_CY_M2,Current tax year minus two years,SCHED-A-PART-03-SECTION-A-LINE-07C-COL-C,PZ
33,SA_03_,PUB_ADD_L7AB_CY_M1,Current tax year minus one year,SCHED-A-PART-03-SECTION-A-LINE-07C-COL-D,PZ
33,SA_03_,PUB_ADD_L7AB_CY,Current tax year,SCHED-A-PART-03-SECTION-A-LINE-07C-COL-E,PZ
33,SA_03_,PUB_ADD_L7AB_TOT,Total Of7a And7b - Total,SCHED-A-PART-03-SECTION-A-LINE-07C-COL-F,PZ
33,SA_03_,PUB_SUPPORT_TOT,Public support total,SCHED-A-PART-03-SECTION-A-LINE-08-COL-F,PZ
33,SA_03_,TOT_AMT_L6_CY_M4,Current tax year minus four years,SCHED-A-PART-03-SECTION-B-LINE-09-COL-A,PZ
33,SA_03_,TOT_AMT_L6_CY_M3,Current tax year minus three years,SCHED-A-PART-03-SECTION-B-LINE-09-COL-B,PZ
33,SA_03_,TOT_AMT_L6_CY_M2,Current tax year minus two years,SCHED-A-PART-03-SECTION-B-LINE-09-COL-C,PZ
33,SA_03_,TOT_AMT_L6_CY_M1,Current tax year minus one year,SCHED-A-PART-03-SECTION-B-LINE-09-COL-D,PZ
33,SA_03_,TOT_AMT_L6_CY,Current tax year,SCHED-A-PART-03-SECTION-B-LINE-09-COL-E,PZ
33,SA_03_,TOT_AMT_L6_TOT,Amts From Line6 - Total,SCHED-A-PART-03-SECTION-B-LINE-09-COL-F,PZ
33,SA_03_,TOT_INCOME_GRO_CY_M4,Current tax year minus four years,SCHED-A-PART-03-SECTION-B-LINE-10A-COL-A,PZ
33,SA_03_,TOT_INCOME_GRO_CY_M3,Current tax year minus three years,SCHED-A-PART-03-SECTION-B-LINE-10A-COL-B,PZ
33,SA_03_,TOT_INCOME_GRO_CY_M2,Current tax year minus two years,SCHED-A-PART-03-SECTION-B-LINE-10A-COL-C,PZ
33,SA_03_,TOT_INCOME_GRO_CY_M1,Current tax year minus one year,SCHED-A-PART-03-SECTION-B-LINE-10A-COL-D,PZ
33,SA_03_,TOT_INCOME_GRO_CY,Current tax year,SCHED-A-PART-03-SECTION-B-LINE-10A-COL-E,PZ
33,SA_03_,TOT_INCOME_GRO_TOT,Gross Investment Income - Total,SCHED-A-PART-03-SECTION-B-LINE-10A-COL-F,PZ
33,SA_03_,TOT_INCOME_UBIZ_CY_M4,Current tax year minus four years,SCHED-A-PART-03-SECTION-B-LINE-10B-COL-A,PZ
33,SA_03_,TOT_INCOME_UBIZ_CY_M3,Current tax year minus three years,SCHED-A-PART-03-SECTION-B-LINE-10B-COL-B,PZ
33,SA_03_,TOT_INCOME_UBIZ_CY_M2,Current tax year minus two years,SCHED-A-PART-03-SECTION-B-LINE-10B-COL-C,PZ
33,SA_03_,TOT_INCOME_UBIZ_CY_M1,Current tax year minus one year,SCHED-A-PART-03-SECTION-B-LINE-10B-COL-D,PZ
33,SA_03_,TOT_INCOME_UBIZ_CY,Current tax year,SCHED-A-PART-03-SECTION-B-LINE-10B-COL-E,PZ
33,SA_03_,TOT_INCOME_UBIZ_TOT,Post1975 UBTI - Total,SCHED-A-PART-03-SECTION-B-LINE-10B-COL-F,PZ
33,SA_03_,TOT_ADD_L10AB_CY_M4,Current tax year minus four years,SCHED-A-PART-03-SECTION-B-LINE-10C-COL-A,PZ
33,SA_03_,TOT_ADD_L10AB_CY_M3,Current tax year minus three years,SCHED-A-PART-03-SECTION-B-LINE-10C-COL-B,PZ
33,SA_03_,TOT_ADD_L10AB_CY_M2,Current tax year minus two years,SCHED-A-PART-03-SECTION-B-LINE-10C-COL-C,PZ
33,SA_03_,TOT_ADD_L10AB_CY_M1,Current tax year minus one year,SCHED-A-PART-03-SECTION-B-LINE-10C-COL-D,PZ
33,SA_03_,TOT_ADD_L10AB_CY,Current tax year,SCHED-A-PART-03-SECTION-B-LINE-10C-COL-E,PZ
33,SA_03_,TOT_ADD_L10AB_TOT,Total Of Lines10a And10b - Total,SCHED-A-PART-03-SECTION-B-LINE-10C-COL-F,PZ
33,SA_03_,TOT_INCOME_NET_UBIZ_CY_M4,Current tax year minus four years,SCHED-A-PART-03-SECTION-B-LINE-11-COL-A,PZ
33,SA_03_,TOT_INCOME_NET_UBIZ_CY_M3,Current tax year minus three years,SCHED-A-PART-03-SECTION-B-LINE-11-COL-B,PZ
33,SA_03_,TOT_INCOME_NET_UBIZ_CY_M2,Current tax year minus two years,SCHED-A-PART-03-SECTION-B-LINE-11-COL-C,PZ
33,SA_03_,TOT_INCOME_NET_UBIZ_CY_M1,Current tax year minus one year,SCHED-A-PART-03-SECTION-B-LINE-11-COL-D,PZ
33,SA_03_,TOT_INCOME_NET_UBIZ_CY,Current tax year,SCHED-A-PART-03-SECTION-B-LINE-11-COL-E,PZ
33,SA_03_,TOT_INCOME_NET_UBIZ_TOT,Net Income From Other UBI - Total,SCHED-A-PART-03-SECTION-B-LINE-11-COL-F,PZ
33,SA_03_,TOT_INCOME_OTH_CY_M4,Current tax year minus four years,SCHED-A-PART-03-SECTION-B-LINE-12-COL-A,PZ
33,SA_03_,TOT_INCOME_OTH_CY_M3,Current tax year minus three years,SCHED-A-PART-03-SECTION-B-LINE-12-COL-B,PZ
33,SA_03_,TOT_INCOME_OTH_CY_M2,Current tax year minus two years,SCHED-A-PART-03-SECTION-B-LINE-12-COL-C,PZ
33,SA_03_,TOT_INCOME_OTH_CY_M1,Current tax year minus one year,SCHED-A-PART-03-SECTION-B-LINE-12-COL-D,PZ
33,SA_03_,TOT_INCOME_OTH_CY,Current tax year,SCHED-A-PART-03-SECTION-B-LINE-12-COL-E,PZ
33,SA_03_,TOT_INCOME_OTH_TOT,Other Income - Total,SCHED-A-PART-03-SECTION-B-LINE-12-COL-F,PZ
33,SA_03_,TOT_SUPPORT_CY_M4,Current tax year minus four years,SCHED-A-PART-03-SECTION-B-LINE-13-COL-A,PZ
33,SA_03_,TOT_SUPPORT_CY_M3,Current tax year minus three years,SCHED-A-PART-03-SECTION-B-LINE-13-COL-B,PZ
33,SA_03_,TOT_SUPPORT_CY_M2,Current tax year minus two years,SCHED-A-PART-03-SECTION-B-LINE-13-COL-C,PZ
33,SA_03_,TOT_SUPPORT_CY_M1,Current tax year minus one year,SCHED-A-PART-03-SECTION-B-LINE-13-COL-D,PZ
33,SA_03_,TOT_SUPPORT_CY,Current tax year,SCHED-A-PART-03-SECTION-B-LINE-13-COL-E,PZ
33,SA_03_,TOT_SUPPORT_TOT,Total support total,SCHED-A-PART-03-SECTION-B-LINE-13-COL-F,PZ
33,SA_03_,TOT_FIRST_5Y_X,First five years?,SCHED-A-PART-03-SECTION-B-LINE-14,PZ
33,SA_03_,PCT_PUB_SUPPORT_CY,Public support percentage (line 8 column(f) divided by line 13 column(f)),SCHED-A-PART-03-SECTION-C-LINE-15,PZ
33,SA_03_,PCT_PUB_SUPPORT_PY,Public support percentage from prior year’s Schedule A; Part III; line 14a,SCHED-A-PART-03-SECTION-C-LINE-16,PZ
33,SA_03_,PCT_INVEST_INCOME_CY,Investment income percentage (line 10c column (f) divided by line 13 column(f)),SCHED-A-PART-03-SECTION-D-LINE-17,PZ
33,SA_03_,PCT_INVEST_INCOME_PY,Investment income percentage from prior year’s Schedule A; Part III; line 15a,SCHED-A-PART-03-SECTION-D-LINE-18,PZ
33,SA_03_,PCT_33_SUPPORT_TEST_CY_X,33.33 % Tests - Current Year. If the organization did not check the box on line17; and line 14a is more than 33.33% and line 15a is less than 33.33%; check this box and stop here,SCHED-A-PART-03-SECTION-D-LINE-19A,PZ
33,SA_03_,PCT_33_SUPPORT_TEST_PY_X,33.33 % Tests - Prior Year. If the organization did not check the boxes on line 17 and line 18; and line 14b is more than 33.33% and line 15a is less than 33.33%; check this box and stop here,SCHED-A-PART-03-SECTION-D-LINE-19B,PZ
