output_column,source_family,rows_total,rows_nonnull,fill_rate,distinct_nonnull_count,column_group,example_source_column
gt__STREACMOTHSP,nccs_postcard,3461,0,0.0,0,source_native,STREACMOTHSP
gt__STREACNESUCO,givingtuesday_datamart,4381,512,0.11686829490983794,4,source_native,STREACNESUCO
gt__STREACNESUCO,nccs_bmf,29793,0,0.0,0,source_native,STREACNESUCO
gt__STREACNESUCO,nccs_efile,3866,0,0.0,0,source_native,STREACNESUCO
gt__STREACNESUCO,nccs_postcard,3461,0,0.0,0,source_native,STREACNESUCO
gt__STREACNOPUUR,givingtuesday_datamart,4381,504,0.11504222780187172,3,source_native,STREACNOPUUR
gt__STREACNOPUUR,nccs_bmf,29793,0,0.0,0,source_native,STREACNOPUUR
gt__STREACNOPUUR,nccs_efile,3866,0,0.0,0,source_native,STREACNOPUUR
gt__STREACNOPUUR,nccs_postcard,3461,0,0.0,0,source_native,STREACNOPUUR
gt__STREACPROPFO,givingtuesday_datamart,4381,505,0.11527048619036749,4,source_native,STREACPROPFO
gt__STREACPROPFO,nccs_bmf,29793,0,0.0,0,source_native,STREACPROPFO
gt__STREACPROPFO,nccs_efile,3866,0,0.0,0,source_native,STREACPROPFO
gt__STREACPROPFO,nccs_postcard,3461,0,0.0,0,source_native,STREACPROPFO
gt__STREACSTFIWI,givingtuesday_datamart,4381,388,0.08856425473636156,37,source_native,STREACSTFIWI
gt__STREACSTFIWI,nccs_bmf,29793,0,0.0,0,source_native,STREACSTFIWI
gt__STREACSTFIWI,nccs_efile,3866,0,0.0,0,source_native,STREACSTFIWI
gt__STREACSTFIWI,nccs_postcard,3461,0,0.0,0,source_native,STREACSTFIWI
gt__STREACTEETTC,givingtuesday_datamart,4381,504,0.11504222780187172,3,source_native,STREACTEETTC
gt__STREACTEETTC,nccs_bmf,29793,0,0.0,0,source_native,STREACTEETTC
gt__STREACTEETTC,nccs_efile,3866,0,0.0,0,source_native,STREACTEETTC
gt__STREACTEETTC,nccs_postcard,3461,0,0.0,0,source_native,STREACTEETTC
gt__STREACWEADDD,givingtuesday_datamart,4381,426,0.09723807349920109,80,source_native,STREACWEADDD
gt__STREACWEADDD,nccs_bmf,29793,0,0.0,0,source_native,STREACWEADDD
gt__STREACWEADDD,nccs_efile,3866,0,0.0,0,source_native,STREACWEADDD
gt__STREACWEADDD,nccs_postcard,3461,0,0.0,0,source_native,STREACWEADDD
gt__STWHCOREISFI,givingtuesday_datamart,4381,283,0.06459712394430496,16,source_native,STWHCOREISFI
gt__STWHCOREISFI,nccs_bmf,29793,0,0.0,0,source_native,STWHCOREISFI
gt__STWHCOREISFI,nccs_efile,3866,0,0.0,0,source_native,STWHCOREISFI
gt__STWHCOREISFI,nccs_postcard,3461,0,0.0,0,source_native,STWHCOREISFI
gt__SUDICHACDEES1,givingtuesday_datamart,4381,158,0.0360648253823328,110,source_native,SUDICHACDEES1
gt__SUDICHACDEES1,nccs_bmf,29793,0,0.0,0,source_native,SUDICHACDEES1
gt__SUDICHACDEES1,nccs_efile,3866,0,0.0,0,source_native,SUDICHACDEES1
gt__SUDICHACDEES1,nccs_postcard,3461,0,0.0,0,source_native,SUDICHACDEES1
gt__SUDICHACDEES2,givingtuesday_datamart,4381,45,0.010271627482309975,37,source_native,SUDICHACDEES2
gt__SUDICHACDEES2,nccs_bmf,29793,0,0.0,0,source_native,SUDICHACDEES2
gt__SUDICHACDEES2,nccs_efile,3866,0,0.0,0,source_native,SUDICHACDEES2
gt__SUDICHACDEES2,nccs_postcard,3461,0,0.0,0,source_native,SUDICHACDEES2
gt__SUDICHACDEES3,givingtuesday_datamart,4381,24,0.005478201323898653,20,source_native,SUDICHACDEES3
gt__SUDICHACDEES3,nccs_bmf,29793,0,0.0,0,source_native,SUDICHACDEES3
gt__SUDICHACDEES3,nccs_efile,3866,0,0.0,0,source_native,SUDICHACDEES3
gt__SUDICHACDEES3,nccs_postcard,3461,0,0.0,0,source_native,SUDICHACDEES3
gt__SUDICHACDEES4,givingtuesday_datamart,4381,18,0.00410865099292399,15,source_native,SUDICHACDEES4
gt__SUDICHACDEES4,nccs_bmf,29793,0,0.0,0,source_native,SUDICHACDEES4
gt__SUDICHACDEES4,nccs_efile,3866,0,0.0,0,source_native,SUDICHACDEES4
gt__SUDICHACDEES4,nccs_postcard,3461,0,0.0,0,source_native,SUDICHACDEES4
gt__SUDICHACEXXP1,givingtuesday_datamart,4381,148,0.03378224149737503,95,source_native,SUDICHACEXXP1
gt__SUDICHACEXXP1,nccs_bmf,29793,0,0.0,0,source_native,SUDICHACEXXP1
gt__SUDICHACEXXP1,nccs_efile,3866,0,0.0,0,source_native,SUDICHACEXXP1
gt__SUDICHACEXXP1,nccs_postcard,3461,0,0.0,0,source_native,SUDICHACEXXP1
gt__SUDICHACEXXP2,givingtuesday_datamart,4381,42,0.009586852316822643,33,source_native,SUDICHACEXXP2
gt__SUDICHACEXXP2,nccs_bmf,29793,0,0.0,0,source_native,SUDICHACEXXP2
gt__SUDICHACEXXP2,nccs_efile,3866,0,0.0,0,source_native,SUDICHACEXXP2
gt__SUDICHACEXXP2,nccs_postcard,3461,0,0.0,0,source_native,SUDICHACEXXP2
gt__SUDICHACEXXP3,givingtuesday_datamart,4381,23,0.005249942935402876,21,source_native,SUDICHACEXXP3
gt__SUDICHACEXXP3,nccs_bmf,29793,0,0.0,0,source_native,SUDICHACEXXP3
gt__SUDICHACEXXP3,nccs_efile,3866,0,0.0,0,source_native,SUDICHACEXXP3
gt__SUDICHACEXXP3,nccs_postcard,3461,0,0.0,0,source_native,SUDICHACEXXP3
gt__SUDICHACEXXP4,givingtuesday_datamart,4381,17,0.0038803926044282126,14,source_native,SUDICHACEXXP4
gt__SUDICHACEXXP4,nccs_bmf,29793,0,0.0,0,source_native,SUDICHACEXXP4
gt__SUDICHACEXXP4,nccs_efile,3866,0,0.0,0,source_native,SUDICHACEXXP4
gt__SUDICHACEXXP4,nccs_postcard,3461,0,0.0,0,source_native,SUDICHACEXXP4
gt__SUINONCOTOPR,givingtuesday_datamart,4381,343,0.07829262725405159,1,source_native,SUINONCOTOPR
gt__SUINONCOTOPR,nccs_bmf,29793,0,0.0,0,source_native,SUINONCOTOPR
gt__SUINONCOTOPR,nccs_efile,3866,0,0.0,0,source_native,SUINONCOTOPR
gt__SUINONCOTOPR,nccs_postcard,3461,0,0.0,0,source_native,SUINONCOTOPR
gt__SUPINFCONMAN.0,givingtuesday_datamart,4381,40,0.00913033553983109,30,source_native,SUPINFCONMAN.0
gt__SUPINFCONMAN.0,nccs_bmf,29793,0,0.0,0,source_native,SUPINFCONMAN.0
gt__SUPINFCONMAN.0,nccs_efile,3866,0,0.0,0,source_native,SUPINFCONMAN.0
gt__SUPINFCONMAN.0,nccs_postcard,3461,0,0.0,0,source_native,SUPINFCONMAN.0
gt__SUPINFCONMAN.1,givingtuesday_datamart,4381,40,0.00913033553983109,31,source_native,SUPINFCONMAN.1
gt__SUPINFCONMAN.1,nccs_bmf,29793,0,0.0,0,source_native,SUPINFCONMAN.1
gt__SUPINFCONMAN.1,nccs_efile,3866,0,0.0,0,source_native,SUPINFCONMAN.1
gt__SUPINFCONMAN.1,nccs_postcard,3461,0,0.0,0,source_native,SUPINFCONMAN.1
gt__SUPINFCONMAN.2,givingtuesday_datamart,4381,3,0.0006847751654873316,3,source_native,SUPINFCONMAN.2
gt__SUPINFCONMAN.2,nccs_bmf,29793,0,0.0,0,source_native,SUPINFCONMAN.2
gt__SUPINFCONMAN.2,nccs_efile,3866,0,0.0,0,source_native,SUPINFCONMAN.2
gt__SUPINFCONMAN.2,nccs_postcard,3461,0,0.0,0,source_native,SUPINFCONMAN.2
gt__SUPINFCONMAN.3,givingtuesday_datamart,4381,1,0.00022825838849577722,1,source_native,SUPINFCONMAN.3
gt__SUPINFCONMAN.3,nccs_bmf,29793,0,0.0,0,source_native,SUPINFCONMAN.3
gt__SUPINFCONMAN.3,nccs_efile,3866,0,0.0,0,source_native,SUPINFCONMAN.3
gt__SUPINFCONMAN.3,nccs_postcard,3461,0,0.0,0,source_native,SUPINFCONMAN.3
gt__SUPINFSHAMAN,givingtuesday_datamart,4381,38,0.008673818762839534,5,source_native,SUPINFSHAMAN
gt__SUPINFSHAMAN,nccs_bmf,29793,0,0.0,0,source_native,SUPINFSHAMAN
gt__SUPINFSHAMAN,nccs_efile,3866,0,0.0,0,source_native,SUPINFSHAMAN
gt__SUPINFSHAMAN,nccs_postcard,3461,0,0.0,0,source_native,SUPINFSHAMAN
gt__SUPRREINAMMO1,givingtuesday_datamart,4381,25,0.0057064597123944304,6,source_native,SUPRREINAMMO1
gt__SUPRREINAMMO1,nccs_bmf,29793,0,0.0,0,source_native,SUPRREINAMMO1
gt__SUPRREINAMMO1,nccs_efile,3866,0,0.0,0,source_native,SUPRREINAMMO1
gt__SUPRREINAMMO1,nccs_postcard,3461,0,0.0,0,source_native,SUPRREINAMMO1
gt__SUPRREINAMMO2,givingtuesday_datamart,4381,5,0.0011412919424788862,1,source_native,SUPRREINAMMO2
gt__SUPRREINAMMO2,nccs_bmf,29793,0,0.0,0,source_native,SUPRREINAMMO2
gt__SUPRREINAMMO2,nccs_efile,3866,0,0.0,0,source_native,SUPRREINAMMO2
gt__SUPRREINAMMO2,nccs_postcard,3461,0,0.0,0,source_native,SUPRREINAMMO2
gt__SUPRREINDEES1,givingtuesday_datamart,4381,128,0.029217073727459485,13,source_native,SUPRREINDEES1
gt__SUPRREINDEES1,nccs_bmf,29793,0,0.0,0,source_native,SUPRREINDEES1
gt__SUPRREINDEES1,nccs_efile,3866,0,0.0,0,source_native,SUPRREINDEES1
gt__SUPRREINDEES1,nccs_postcard,3461,0,0.0,0,source_native,SUPRREINDEES1
gt__SUPRREINDEES2,givingtuesday_datamart,4381,7,0.0015978087194704405,2,source_native,SUPRREINDEES2
gt__SUPRREINDEES2,nccs_bmf,29793,0,0.0,0,source_native,SUPRREINDEES2
gt__SUPRREINDEES2,nccs_efile,3866,0,0.0,0,source_native,SUPRREINDEES2
gt__SUPRREINDEES2,nccs_postcard,3461,0,0.0,0,source_native,SUPRREINDEES2
gt__SUPRREINTOOT,givingtuesday_datamart,4381,203,0.046336452864642774,7,source_native,SUPRREINTOOT
gt__SUPRREINTOOT,nccs_bmf,29793,0,0.0,0,source_native,SUPRREINTOOT
gt__SUPRREINTOOT,nccs_efile,3866,0,0.0,0,source_native,SUPRREINTOOT
gt__SUPRREINTOOT,nccs_postcard,3461,0,0.0,0,source_native,SUPRREINTOOT
gt__TAXPERBEGIN,givingtuesday_datamart,4381,4381,1.0,68,source_native,TAXPERBEGIN
gt__TAXPERBEGIN,nccs_bmf,29793,0,0.0,0,source_native,TAXPERBEGIN
gt__TAXPERBEGIN,nccs_efile,3866,0,0.0,0,source_native,TAXPERBEGIN
gt__TAXPERBEGIN,nccs_postcard,3461,0,0.0,0,source_native,TAXPERBEGIN
gt__TAXPEREND,givingtuesday_datamart,4381,4381,1.0,36,source_native,TAXPEREND
gt__TAXPEREND,nccs_bmf,29793,0,0.0,0,source_native,TAXPEREND
gt__TAXPEREND,nccs_efile,3866,0,0.0,0,source_native,TAXPEREND
gt__TAXPEREND,nccs_postcard,3461,0,0.0,0,source_native,TAXPEREND
gt__TAXYEAR,givingtuesday_datamart,4381,4381,1.0,3,source_native,TAXYEAR
gt__TAXYEAR,nccs_bmf,29793,0,0.0,0,source_native,TAXYEAR
gt__TAXYEAR,nccs_efile,3866,0,0.0,0,source_native,TAXYEAR
gt__TAXYEAR,nccs_postcard,3461,0,0.0,0,source_native,TAXYEAR
gt__TERMINATED,givingtuesday_datamart,4381,0,0.0,0,source_native,TERMINATED
gt__TERMINATED,nccs_bmf,29793,0,0.0,0,source_native,TERMINATED
gt__TERMINATED,nccs_efile,3866,0,0.0,0,source_native,TERMINATED
gt__TERMINATED,nccs_postcard,3461,0,0.0,0,source_native,TERMINATED
gt__TLNAEOY,givingtuesday_datamart,4381,2439,0.5567222095412007,2410,source_native,TLNAEOY
gt__TLNAEOY,nccs_bmf,29793,0,0.0,0,source_native,TLNAEOY
gt__TLNAEOY,nccs_efile,3866,0,0.0,0,source_native,TLNAEOY
gt__TLNAEOY,nccs_postcard,3461,0,0.0,0,source_native,TLNAEOY
gt__TNAFBEOY,givingtuesday_datamart,4381,2439,0.5567222095412007,2407,source_native,TNAFBEOY
gt__TNAFBEOY,nccs_bmf,29793,0,0.0,0,source_native,TNAFBEOY
gt__TNAFBEOY,nccs_efile,3866,0,0.0,0,source_native,TNAFBEOY
gt__TNAFBEOY,nccs_postcard,3461,0,0.0,0,source_native,TNAFBEOY
gt__TOASBOOYY,givingtuesday_datamart,4381,1430,0.3264094955489614,1282,source_native,TOASBOOYY
gt__TOASBOOYY,nccs_bmf,29793,0,0.0,0,source_native,TOASBOOYY
gt__TOASBOOYY,nccs_efile,3866,0,0.0,0,source_native,TOASBOOYY
gt__TOASBOOYY,nccs_postcard,3461,0,0.0,0,source_native,TOASBOOYY
gt__TOASEOOYY,givingtuesday_datamart,4381,3869,0.883131705090162,3745,source_native,TOASEOOYY
gt__TOASEOOYY,nccs_bmf,29793,0,0.0,0,source_native,TOASEOOYY
gt__TOASEOOYY,nccs_efile,3866,0,0.0,0,source_native,TOASEOOYY
gt__TOASEOOYY,nccs_postcard,3461,0,0.0,0,source_native,TOASEOOYY
gt__TOJOCOMAANGE,givingtuesday_datamart,4381,45,0.010271627482309975,1,source_native,TOJOCOMAANGE
gt__TOJOCOMAANGE,nccs_bmf,29793,0,0.0,0,source_native,TOJOCOMAANGE
gt__TOJOCOMAANGE,nccs_efile,3866,0,0.0,0,source_native,TOJOCOMAANGE
gt__TOJOCOMAANGE,nccs_postcard,3461,0,0.0,0,source_native,TOJOCOMAANGE
gt__TOLIBOOYY,givingtuesday_datamart,4381,830,0.18945446245149508,360,source_native,TOLIBOOYY
gt__TOLIBOOYY,nccs_bmf,29793,0,0.0,0,source_native,TOLIBOOYY
gt__TOLIBOOYY,nccs_efile,3866,0,0.0,0,source_native,TOLIBOOYY
gt__TOLIBOOYY,nccs_postcard,3461,0,0.0,0,source_native,TOLIBOOYY
gt__TOLIEOOYY,givingtuesday_datamart,4381,3276,0.7477744807121661,2235,source_native,TOLIEOOYY
gt__TOLIEOOYY,nccs_bmf,29793,0,0.0,0,source_native,TOLIEOOYY
gt__TOLIEOOYY,nccs_efile,3866,0,0.0,0,source_native,TOLIEOOYY
gt__TOLIEOOYY,nccs_postcard,3461,0,0.0,0,source_native,TOLIEOOYY
gt__TONUCPO50K,givingtuesday_datamart,4381,40,0.00913033553983109,1,source_native,TONUCPO50K
gt__TONUCPO50K,nccs_bmf,29793,0,0.0,0,source_native,TONUCPO50K
gt__TONUCPO50K,nccs_efile,3866,0,0.0,0,source_native,TONUCPO50K
gt__TONUCPO50K,nccs_postcard,3461,0,0.0,0,source_native,TONUCPO50K
gt__TONUOTEMPO50K,givingtuesday_datamart,4381,42,0.009586852316822643,1,source_native,TONUOTEMPO50K
gt__TONUOTEMPO50K,nccs_bmf,29793,0,0.0,0,source_native,TONUOTEMPO50K
gt__TONUOTEMPO50K,nccs_efile,3866,0,0.0,0,source_native,TONUOTEMPO50K
gt__TONUOTEMPO50K,nccs_postcard,3461,0,0.0,0,source_native,TONUOTEMPO50K
gt__TORETORECOOL,givingtuesday_datamart,4381,2439,0.5567222095412007,2424,source_native,TORETORECOOL
gt__TORETORECOOL,nccs_bmf,29793,0,0.0,0,source_native,TORETORECOOL
gt__TORETORECOOL,nccs_efile,3866,0,0.0,0,source_native,TORETORECOOL
gt__TORETORECOOL,nccs_postcard,3461,0,0.0,0,source_native,TORETORECOOL
gt__TOTACASHCONT,givingtuesday_datamart,4381,2751,0.6279388267518832,2608,source_native,TOTACASHCONT
gt__TOTACASHCONT,nccs_bmf,29793,0,0.0,0,source_native,TOTACASHCONT
gt__TOTACASHCONT,nccs_efile,3866,0,0.0,0,source_native,TOTACASHCONT
gt__TOTACASHCONT,nccs_postcard,3461,0,0.0,0,source_native,TOTACASHCONT
gt__TOTAEMPLCNTN,givingtuesday_datamart,4381,2439,0.5567222095412007,260,source_native,TOTAEMPLCNTN
gt__TOTAEMPLCNTN,nccs_bmf,29793,0,0.0,0,source_native,TOTAEMPLCNTN
gt__TOTAEMPLCNTN,nccs_efile,3866,0,0.0,0,source_native,TOTAEMPLCNTN
gt__TOTAEMPLCNTN,nccs_postcard,3461,0,0.0,0,source_native,TOTAEMPLCNTN
gt__TOTALEEXPENS,givingtuesday_datamart,4381,1392,0.3177356767861219,1356,source_native,TOTALEEXPENS
gt__TOTALEEXPENS,nccs_bmf,29793,0,0.0,0,source_native,TOTALEEXPENS
gt__TOTALEEXPENS,nccs_efile,3866,0,0.0,0,source_native,TOTALEEXPENS
gt__TOTALEEXPENS,nccs_postcard,3461,0,0.0,0,source_native,TOTALEEXPENS
gt__TOTALRREVENU,givingtuesday_datamart,4381,1417,0.32344213649851633,1361,source_native,TOTALRREVENU
gt__TOTALRREVENU,nccs_bmf,29793,0,0.0,0,source_native,TOTALRREVENU
gt__TOTALRREVENU,nccs_efile,3866,0,0.0,0,source_native,TOTALRREVENU
gt__TOTALRREVENU,nccs_postcard,3461,0,0.0,0,source_native,TOTALRREVENU
gt__TOTANBRVVOLU,givingtuesday_datamart,4381,1812,0.41360419995434833,275,source_native,TOTANBRVVOLU
gt__TOTANBRVVOLU,nccs_bmf,29793,0,0.0,0,source_native,TOTANBRVVOLU
gt__TOTANBRVVOLU,nccs_efile,3866,0,0.0,0,source_native,TOTANBRVVOLU
gt__TOTANBRVVOLU,nccs_postcard,3461,0,0.0,0,source_native,TOTANBRVVOLU
gt__TOTEXPCURYEA,givingtuesday_datamart,4381,3395,0.7749372289431636,3336,source_native,TOTEXPCURYEA
gt__TOTEXPCURYEA,nccs_bmf,29793,0,0.0,0,source_native,TOTEXPCURYEA
gt__TOTEXPCURYEA,nccs_efile,3866,0,0.0,0,source_native,TOTEXPCURYEA
gt__TOTEXPCURYEA,nccs_postcard,3461,0,0.0,0,source_native,TOTEXPCURYEA
gt__TOTFUNEXPTOT,givingtuesday_datamart,4381,2439,0.5567222095412007,2426,source_native,TOTFUNEXPTOT
gt__TOTFUNEXPTOT,nccs_bmf,29793,0,0.0,0,source_native,TOTFUNEXPTOT
gt__TOTFUNEXPTOT,nccs_efile,3866,0,0.0,0,source_native,TOTFUNEXPTOT
gt__TOTFUNEXPTOT,nccs_postcard,3461,0,0.0,0,source_native,TOTFUNEXPTOT
gt__TOTJOICOSFUN,givingtuesday_datamart,4381,45,0.010271627482309975,2,source_native,TOTJOICOSFUN
gt__TOTJOICOSFUN,nccs_bmf,29793,0,0.0,0,source_native,TOTJOICOSFUN
gt__TOTJOICOSFUN,nccs_efile,3866,0,0.0,0,source_native,TOTJOICOSFUN
gt__TOTJOICOSFUN,nccs_postcard,3461,0,0.0,0,source_native,TOTJOICOSFUN
gt__TOTPROSEREXP,givingtuesday_datamart,4381,1144,0.26112759643916916,916,source_native,TOTPROSEREXP
gt__TOTPROSEREXP,nccs_bmf,29793,0,0.0,0,source_native,TOTPROSEREXP
gt__TOTPROSEREXP,nccs_efile,3866,0,0.0,0,source_native,TOTPROSEREXP
gt__TOTPROSEREXP,nccs_postcard,3461,0,0.0,0,source_native,TOTPROSEREXP
gt__TOTPROSERREV,givingtuesday_datamart,4381,1772,0.4044738644145172,1571,source_native,TOTPROSERREV
gt__TOTPROSERREV,nccs_bmf,29793,0,0.0,0,source_native,TOTPROSERREV
gt__TOTPROSERREV,nccs_efile,3866,0,0.0,0,source_native,TOTPROSERREV
gt__TOTPROSERREV,nccs_postcard,3461,0,0.0,0,source_native,TOTPROSERREV
gt__TOTREVCURYEA,givingtuesday_datamart,4381,3406,0.7774480712166172,3325,source_native,TOTREVCURYEA
gt__TOTREVCURYEA,nccs_bmf,29793,0,0.0,0,source_native,TOTREVCURYEA
gt__TOTREVCURYEA,nccs_efile,3866,0,0.0,0,source_native,TOTREVCURYEA
gt__TOTREVCURYEA,nccs_postcard,3461,0,0.0,0,source_native,TOTREVCURYEA
gt__TRAVELTOTALO,givingtuesday_datamart,4381,1713,0.39100661949326637,1445,source_native,TRAVELTOTALO
gt__TRAVELTOTALO,nccs_bmf,29793,0,0.0,0,source_native,TRAVELTOTALO
gt__TRAVELTOTALO,nccs_efile,3866,0,0.0,0,source_native,TRAVELTOTALO
gt__TRAVELTOTALO,nccs_postcard,3461,0,0.0,0,source_native,TRAVELTOTALO
gt__TRAWITCONENT,givingtuesday_datamart,4381,1197,0.2732252910294453,2,source_native,TRAWITCONENT
gt__TRAWITCONENT,nccs_bmf,29793,0,0.0,0,source_native,TRAWITCONENT
gt__TRAWITCONENT,nccs_efile,3866,0,0.0,0,source_native,TRAWITCONENT
gt__TRAWITCONENT,nccs_postcard,3461,0,0.0,0,source_native,TRAWITCONENT
gt__TREXNOCHRLOR,givingtuesday_datamart,4381,1070,0.24423647569048162,3,source_native,TREXNOCHRLOR
gt__TREXNOCHRLOR,nccs_bmf,29793,0,0.0,0,source_native,TREXNOCHRLOR
gt__TREXNOCHRLOR,nccs_efile,3866,0,0.0,0,source_native,TREXNOCHRLOR
gt__TREXNOCHRLOR,nccs_postcard,3461,0,0.0,0,source_native,TREXNOCHRLOR
gt__TRNAEOY,givingtuesday_datamart,4381,877,0.20018260671079663,758,source_native,TRNAEOY
gt__TRNAEOY,nccs_bmf,29793,0,0.0,0,source_native,TRNAEOY
gt__TRNAEOY,nccs_efile,3866,0,0.0,0,source_native,TRNAEOY
gt__TRNAEOY,nccs_postcard,3461,0,0.0,0,source_native,TRNAEOY
gt__TTRWNEOLOLGU,givingtuesday_datamart,4381,504,0.11504222780187172,3,source_native,TTRWNEOLOLGU
gt__TTRWNEOLOLGU,nccs_bmf,29793,0,0.0,0,source_native,TTRWNEOLOLGU
gt__TTRWNEOLOLGU,nccs_efile,3866,0,0.0,0,source_native,TTRWNEOLOLGU
gt__TTRWNEOLOLGU,nccs_postcard,3461,0,0.0,0,source_native,TTRWNEOLOLGU
gt__TTRWNEOPANEO,givingtuesday_datamart,4381,504,0.11504222780187172,2,source_native,TTRWNEOPANEO
gt__TTRWNEOPANEO,nccs_bmf,29793,0,0.0,0,source_native,TTRWNEOPANEO
gt__TTRWNEOPANEO,nccs_efile,3866,0,0.0,0,source_native,TTRWNEOPANEO
gt__TTRWNEOPANEO,nccs_postcard,3461,0,0.0,0,source_native,TTRWNEOPANEO
gt__TTRWNEOPOSET,givingtuesday_datamart,4381,504,0.11504222780187172,2,source_native,TTRWNEOPOSET
gt__TTRWNEOPOSET,nccs_bmf,29793,0,0.0,0,source_native,TTRWNEOPOSET
gt__TTRWNEOPOSET,nccs_efile,3866,0,0.0,0,source_native,TTRWNEOPOSET
gt__TTRWNEOPOSET,nccs_postcard,3461,0,0.0,0,source_native,TTRWNEOPOSET
gt__TTRWNEORARRA,givingtuesday_datamart,4381,504,0.11504222780187172,2,source_native,TTRWNEORARRA
gt__TTRWNEORARRA,nccs_bmf,29793,0,0.0,0,source_native,TTRWNEORARRA
gt__TTRWNEORARRA,nccs_efile,3866,0,0.0,0,source_native,TTRWNEORARRA
gt__TTRWNEORARRA,nccs_postcard,3461,0,0.0,0,source_native,TTRWNEORARRA
gt__TTRWNEORNEOS,givingtuesday_datamart,4381,504,0.11504222780187172,4,source_native,TTRWNEORNEOS
gt__TTRWNEORNEOS,nccs_bmf,29793,0,0.0,0,source_native,TTRWNEORNEOS
gt__TTRWNEORNEOS,nccs_efile,3866,0,0.0,0,source_native,TTRWNEORNEOS
gt__TTRWNEORNEOS,nccs_postcard,3461,0,0.0,0,source_native,TTRWNEORNEOS
gt__TTRWNEOROFET,givingtuesday_datamart,4381,504,0.11504222780187172,2,source_native,TTRWNEOROFET
gt__TTRWNEOROFET,nccs_bmf,29793,0,0.0,0,source_native,TTRWNEOROFET
gt__TTRWNEOROFET,nccs_efile,3866,0,0.0,0,source_native,TTRWNEOROFET
gt__TTRWNEOROFET,nccs_postcard,3461,0,0.0,0,source_native,TTRWNEOROFET
gt__TTRWNEOSOEOA,givingtuesday_datamart,4381,504,0.11504222780187172,2,source_native,TTRWNEOSOEOA
gt__TTRWNEOSOEOA,nccs_bmf,29793,0,0.0,0,source_native,TTRWNEOSOEOA
gt__TTRWNEOSOEOA,nccs_efile,3866,0,0.0,0,source_native,TTRWNEOSOEOA
gt__TTRWNEOSOEOA,nccs_postcard,3461,0,0.0,0,source_native,TTRWNEOSOEOA
gt__TTRWNEOSOFET,givingtuesday_datamart,4381,504,0.11504222780187172,2,source_native,TTRWNEOSOFET
gt__TTRWNEOSOFET,nccs_bmf,29793,0,0.0,0,source_native,TTRWNEOSOFET
gt__TTRWNEOSOFET,nccs_efile,3866,0,0.0,0,source_native,TTRWNEOSOFET
gt__TTRWNEOSOFET,nccs_postcard,3461,0,0.0,0,source_native,TTRWNEOSOFET
gt__TTRWNEOTOANE,givingtuesday_datamart,4381,504,0.11504222780187172,2,source_native,TTRWNEOTOANE
gt__TTRWNEOTOANE,nccs_bmf,29793,0,0.0,0,source_native,TTRWNEOTOANE
gt__TTRWNEOTOANE,nccs_efile,3866,0,0.0,0,source_native,TTRWNEOTOANE
gt__TTRWNEOTOANE,nccs_postcard,3461,0,0.0,0,source_native,TTRWNEOTOANE
gt__TTRWNEOTOCTN,givingtuesday_datamart,4381,504,0.11504222780187172,4,source_native,TTRWNEOTOCTN
gt__TTRWNEOTOCTN,nccs_bmf,29793,0,0.0,0,source_native,TTRWNEOTOCTN
gt__TTRWNEOTOCTN,nccs_efile,3866,0,0.0,0,source_native,TTRWNEOTOCTN
gt__TTRWNEOTOCTN,nccs_postcard,3461,0,0.0,0,source_native,TTRWNEOTOCTN
gt__TYPEORGAASSO,givingtuesday_datamart,4381,135,0.030814882446929925,1,source_native,TYPEORGAASSO
gt__TYPEORGAASSO,nccs_bmf,29793,0,0.0,0,source_native,TYPEORGAASSO
gt__TYPEORGAASSO,nccs_efile,3866,0,0.0,0,source_native,TYPEORGAASSO
gt__TYPEORGAASSO,nccs_postcard,3461,0,0.0,0,source_native,TYPEORGAASSO
gt__TYPEORGACORP,givingtuesday_datamart,4381,1147,0.2618123716046565,1,source_native,TYPEORGACORP
gt__TYPEORGACORP,nccs_bmf,29793,0,0.0,0,source_native,TYPEORGACORP
gt__TYPEORGACORP,nccs_efile,3866,0,0.0,0,source_native,TYPEORGACORP
gt__TYPEORGACORP,nccs_postcard,3461,0,0.0,0,source_native,TYPEORGACORP
gt__TYPEORGATRUS,givingtuesday_datamart,4381,8,0.0018260671079662178,1,source_native,TYPEORGATRUS
gt__TYPEORGATRUS,nccs_bmf,29793,0,0.0,0,source_native,TYPEORGATRUS
gt__TYPEORGATRUS,nccs_efile,3866,0,0.0,0,source_native,TYPEORGATRUS
gt__TYPEORGATRUS,nccs_postcard,3461,0,0.0,0,source_native,TYPEORGATRUS
gt__TYPORGOTHDES.0,givingtuesday_datamart,4381,69,0.015749828806208628,1,source_native,TYPORGOTHDES.0
gt__TYPORGOTHDES.0,nccs_bmf,29793,0,0.0,0,source_native,TYPORGOTHDES.0
gt__TYPORGOTHDES.0,nccs_efile,3866,0,0.0,0,source_native,TYPORGOTHDES.0
gt__TYPORGOTHDES.0,nccs_postcard,3461,0,0.0,0,source_native,TYPORGOTHDES.0
gt__TYPORGOTHDES.1,givingtuesday_datamart,4381,69,0.015749828806208628,36,source_native,TYPORGOTHDES.1
gt__TYPORGOTHDES.1,nccs_bmf,29793,0,0.0,0,source_native,TYPORGOTHDES.1
gt__TYPORGOTHDES.1,nccs_efile,3866,0,0.0,0,source_native,TYPORGOTHDES.1
